sha,message,author,date,url,code_size,source_files
32ed0ebc377efbed5b482b3d49ff54bf1715d55a,Move GithubObject,jacquev6,03/14/2012 10:13:37 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/32ed0ebc377efbed5b482b3d49ff54bf1715d55a,117891,47
8213df1d744f251aa8e52229643a9f6ce352f3c0,Simplify internal imports,jacquev6,03/14/2012 10:07:21 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/8213df1d744f251aa8e52229643a9f6ce352f3c0,117932,47
69cc298fd159f19eb204dd09f17d31dc4abc3d41,Make sure only three class definitions are distributed,jacquev6,03/14/2012 09:56:12 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/69cc298fd159f19eb204dd09f17d31dc4abc3d41,119664,47
85eef756353e13efcb24c726320cd2617c2a7bd8,Move classes around,jacquev6,03/14/2012 09:56:08 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/85eef756353e13efcb24c726320cd2617c2a7bd8,119509,47
50ac55b25ceba555b84709839f80447552450697,Merge branch 'topic/SplitGithubObjects' into develop,jacquev6,03/13/2012 07:26:20 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/50ac55b25ceba555b84709839f80447552450697,119509,47
767d75a580279e457f9bc52bc308a17ff8ea0509,Spliting GithubObjects.py,jacquev6,03/13/2012 07:24:39 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/767d75a580279e457f9bc52bc308a17ff8ea0509,119509,47
75e72ffa3066693291f7da03070666e8f885097a,Spliting GithubObjects.py,jacquev6,03/13/2012 07:23:47 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/75e72ffa3066693291f7da03070666e8f885097a,119494,47
504047e218e6b34a3828ccc408431634f17b9504,Spliting GithubObjects.py,jacquev6,03/13/2012 07:19:54 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/504047e218e6b34a3828ccc408431634f17b9504,119280,45
960db1d5c9853e9f5fbbc9237c2c166ceef1f080,Spliting GithubObjects.py,jacquev6,03/13/2012 07:18:02 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/960db1d5c9853e9f5fbbc9237c2c166ceef1f080,119180,44
877dde23e140bbf038f9a2d8f0f07b4e3a965c61,Spliting GithubObjects.py,jacquev6,03/13/2012 07:13:04 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/877dde23e140bbf038f9a2d8f0f07b4e3a965c61,118653,43
1c95ddfa09ec0aa1f07ee9ad50a77be1dd74b55e,Spliting GithubObjects.py,jacquev6,03/13/2012 07:11:37 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/1c95ddfa09ec0aa1f07ee9ad50a77be1dd74b55e,118586,42
99564c1cab139d1e4678f5f83f60d26f1210db7e,Spliting GithubObjects.py,jacquev6,03/13/2012 07:04:42 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/99564c1cab139d1e4678f5f83f60d26f1210db7e,117603,37
231926207709ceaa61e87b64e34e17d85adecd9c,Spliting GithubObjects.py,jacquev6,03/13/2012 07:01:07 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/231926207709ceaa61e87b64e34e17d85adecd9c,117205,34
fb722625dddb9a32f75190723f7da12683b7c4b2,Spliting GithubObjects.py,jacquev6,03/13/2012 06:59:48 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/fb722625dddb9a32f75190723f7da12683b7c4b2,117047,32
cab9d71603e127bdd1f600a759dccea1781fa1ab,Spliting GithubObjects.py,jacquev6,03/13/2012 06:42:20 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/cab9d71603e127bdd1f600a759dccea1781fa1ab,116854,30
e648e5aeb5edc1fbf83e9d37d2a3cb57c005019a,Spliting GithubObjects.py,jacquev6,03/13/2012 06:40:44 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/e648e5aeb5edc1fbf83e9d37d2a3cb57c005019a,116803,29
4a5cf98e7f959f1b5d9af484760c25cd27d9180d,Spliting GithubObjects.py,jacquev6,03/13/2012 06:37:23 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/4a5cf98e7f959f1b5d9af484760c25cd27d9180d,116498,24
5d1add448e0b0b1dadb8c6094a9e5e19b255f67e,Spliting GithubObjects.py,jacquev6,03/13/2012 06:36:15 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/5d1add448e0b0b1dadb8c6094a9e5e19b255f67e,116538,24
0d9fc99a4b5d1ec6473c9c81c888917c132ffa65,Spliting GithubObjects.py,jacquev6,03/13/2012 06:35:28 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0d9fc99a4b5d1ec6473c9c81c888917c132ffa65,116661,24
b56aa09011378b014221f86dffb8304957a9e6bd,Spliting GithubObjects.py,jacquev6,03/13/2012 06:26:13 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/b56aa09011378b014221f86dffb8304957a9e6bd,116500,23
3e8169c0a98ce1e2c6a32ae1256ae0f735065df5,Spliting GithubObjects.py,jacquev6,03/13/2012 06:18:28 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/3e8169c0a98ce1e2c6a32ae1256ae0f735065df5,116509,22
378558f6cac6183b4a7100c0ce5eaad1cfff6717,Spliting GithubObjects.py,jacquev6,03/13/2012 06:14:56 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/378558f6cac6183b4a7100c0ce5eaad1cfff6717,116219,19
58b4396aa0e7cb72911b75cb035798143a06e0ee,"Remove todos, add them as github.com issues",jacquev6,03/13/2012 06:30:43 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/58b4396aa0e7cb72911b75cb035798143a06e0ee,116135,17
a3be28756101370fbc689eec3a7825c4c385a6c9,Publish version 0.4,jacquev6,03/12/2012 10:09:06 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/a3be28756101370fbc689eec3a7825c4c385a6c9,116887,17
3d6bd49ce229243fea4bb46a937622d0ec7d4d1c,Merge branch 'develop',jacquev6,03/12/2012 09:53:18 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/3d6bd49ce229243fea4bb46a937622d0ec7d4d1c,116789,17
58cb0dbdef9765e0e913c726f923a47315aaf80e,Merge branch 'topic/FixBaseUrl' into develop,jacquev6,03/12/2012 09:37:15 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/58cb0dbdef9765e0e913c726f923a47315aaf80e,116789,17
7b7ac20c6fa27f72a24483c73ab1bf4deffc89f0,Add a unit test with a changing _baseUrl,jacquev6,03/12/2012 09:36:59 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/7b7ac20c6fa27f72a24483c73ab1bf4deffc89f0,116789,17
97f308e67383368a2d15788cac28e126c8528bb2,Restore integration test after bugfix,jacquev6,03/12/2012 09:31:09 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/97f308e67383368a2d15788cac28e126c8528bb2,116451,17
fc33a6de4f0e08d7ff2de05935517ec3932d212e,"Fix bug: _baseUrl is now a method

This handles modification of attributes creating the base url",jacquev6,03/12/2012 09:28:06 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/fc33a6de4f0e08d7ff2de05935517ec3932d212e,116546,17
cc6d0fc044eadf2e6fde5da699f61654c1e691f3,Merge branch 'topic/MergeMergeRequest' into develop,jacquev6,03/12/2012 09:12:06 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/cc6d0fc044eadf2e6fde5da699f61654c1e691f3,116390,17
2dd71f3777b87f2ba61cb20d2c67f10401e3eb2c,Restore test coverage,jacquev6,03/12/2012 09:11:40 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/2dd71f3777b87f2ba61cb20d2c67f10401e3eb2c,116390,17
366ca58ca004b9129f9d435db8204ce0f5bc57c3,PullRequest.is_merged and PullRequest.merge,jacquev6,03/12/2012 09:08:22 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/366ca58ca004b9129f9d435db8204ce0f5bc57c3,115479,17
0d3b3ffd1e5c143af8725fdee808101f626f683d,Improve coverage analysis,jacquev6,03/12/2012 08:51:50 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0d3b3ffd1e5c143af8725fdee808101f626f683d,114836,17
157f9c13275738b6b39b8d7a874f5f0aee47cb18,Merge branch 'topic/AddHooksAndEvents' into develop,jacquev6,03/12/2012 08:48:47 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/157f9c13275738b6b39b8d7a874f5f0aee47cb18,114779,17
b12b6ffdfa6f1cca89459438eff6d3420ed199e9,AuthenticatedUser.get_organization_events,jacquev6,03/12/2012 08:48:27 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/b12b6ffdfa6f1cca89459438eff6d3420ed199e9,114779,17
236fcaead6addd284722e4b5fde2e24f6f4ae63b,Restore test coverage,jacquev6,03/12/2012 08:28:26 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/236fcaead6addd284722e4b5fde2e24f6f4ae63b,113711,17
43369be99710f4386d31daa87db9b5cc48f0544d,Repository.get_issues_event + coverage,jacquev6,03/12/2012 08:22:10 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/43369be99710f4386d31daa87db9b5cc48f0544d,112274,17
07b6b437d741df9c94cf34e36045fc78868b63ba,Remove two 'MethodFromCallable',jacquev6,03/12/2012 07:43:20 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/07b6b437d741df9c94cf34e36045fc78868b63ba,111416,17
6d51a955d922e92dacf37106a3c52d185fb18423,Fix and add integration tests about events,jacquev6,03/12/2012 06:59:56 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/6d51a955d922e92dacf37106a3c52d185fb18423,111878,17
44911bf0906912d468cb88001907955ee318fdf7,Events: step 1,jacquev6,03/04/2012 08:54:56 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/44911bf0906912d468cb88001907955ee318fdf7,110411,17
01fa4d803b4a541759ba906d194f1fa9bc29faa9,Regenerate reference of classes,jacquev6,03/04/2012 10:12:15 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/01fa4d803b4a541759ba906d194f1fa9bc29faa9,107599,17
25c76b4b759173fa42cdf3ebd0214a5ce958b2e4,Restore test coverage,jacquev6,03/04/2012 09:46:20 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/25c76b4b759173fa42cdf3ebd0214a5ce958b2e4,107599,17
00a832e6d519dac96142f650d6363f24459f9145,Hook testing,jacquev6,03/04/2012 09:46:19 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/00a832e6d519dac96142f650d6363f24459f9145,107004,17
f03d86c46e4d5b337514277620dc9adbdc68dba2,Hooks: step 2,jacquev6,03/04/2012 09:46:18 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/f03d86c46e4d5b337514277620dc9adbdc68dba2,106869,17
0b8ffcc14c6200dda4f9b11c47d6949b5cd3240b,Hooks: step 1,jacquev6,03/04/2012 09:46:17 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/0b8ffcc14c6200dda4f9b11c47d6949b5cd3240b,105942,17
f2d89a565f5eb19af605d78762169daec9a701e0,Todos for hooks and events,jacquev6,03/04/2012 09:46:16 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/f2d89a565f5eb19af605d78762169daec9a701e0,105393,17
924aef7d9f3a21145492ea165c9268ab0030cbab,Typo...,jacquev6,03/04/2012 09:45:59 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/924aef7d9f3a21145492ea165c9268ab0030cbab,105393,17
cf3f792b16d2e9e56ba6562e9db55663d4443d87,Merge branch 'topic/Coverage' into develop,jacquev6,03/04/2012 09:39:25 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/cf3f792b16d2e9e56ba6562e9db55663d4443d87,105393,17
3a83cc0b1e40788483398eb89e3671b91d648251,RepositoryDetails,jacquev6,03/04/2012 09:38:09 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/3a83cc0b1e40788483398eb89e3671b91d648251,105393,17
e0c04877a9a00766d099251512a8bb512a1d37c2,AuthenticatedUserDetails,jacquev6,03/04/2012 09:34:02 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/e0c04877a9a00766d099251512a8bb512a1d37c2,104542,17
6b89c02872cbcb179d79cb4ceb2436fee02425d0,Downloads,jacquev6,03/04/2012 09:21:59 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/6b89c02872cbcb179d79cb4ceb2436fee02425d0,104390,17
231ae0778e0bebaac3dc87fa8f602c1560b8164f,Team.edit,jacquev6,03/04/2012 09:18:40 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/231ae0778e0bebaac3dc87fa8f602c1560b8164f,103929,17
827dc06d104c47421fd3ff470ddd842c923c2e84,RepositoryKeys,jacquev6,03/04/2012 09:12:57 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/827dc06d104c47421fd3ff470ddd842c923c2e84,103893,17
629668beae870ecf5f3c693ffc9ee27d3e580ae6,PullRequests,jacquev6,03/04/2012 09:12:39 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/629668beae870ecf5f3c693ffc9ee27d3e580ae6,102525,17
7cc3b44c69b3b8b70143aeb912b4835a8d08b32b,Commit comments,jacquev6,03/04/2012 08:36:38 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/7cc3b44c69b3b8b70143aeb912b4835a8d08b32b,101072,17
408801e6b58487b1072ba132be28a9f09b5c993d,Improve integration test,jacquev6,03/04/2012 08:22:25 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/408801e6b58487b1072ba132be28a9f09b5c993d,100312,17
5c17275366efd3bc9414958d661d9a017022be6b,Merge branch 'topic/RestoreTestCoverage' into develop,jacquev6,03/03/2012 03:18:12 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/5c17275366efd3bc9414958d661d9a017022be6b,99217,17
427b17cc27d1fdcb4160fe82be2aebe317697832,Restore test coverage,jacquev6,03/03/2012 03:17:44 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/427b17cc27d1fdcb4160fe82be2aebe317697832,99217,17
7d8d380a0b1f7e50942b820c0528f0dc5e157070,Merge branch 'topic/SplitIntegrationTests' into develop,jacquev6,03/03/2012 11:58:25 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/7d8d380a0b1f7e50942b820c0528f0dc5e157070,95475,17
77d38c0be6192e184b3120c31be5eb84c1832aaa,NewIntegrationTest -> IntegrationTest,jacquev6,03/03/2012 11:58:08 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/77d38c0be6192e184b3120c31be5eb84c1832aaa,95475,17
db4b8a1512e48ff786548c43b8fac17b978396c2,Gists,jacquev6,03/03/2012 11:53:37 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/db4b8a1512e48ff786548c43b8fac17b978396c2,107962,18
b24d995b4c8b2072d0d3aadafa350e960485d93f,CreateRepo,jacquev6,03/03/2012 11:23:29 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/b24d995b4c8b2072d0d3aadafa350e960485d93f,106255,18
ae81345d06311446375c8c614fa23a7e20e52f56,testIssuesAndMilestones,jacquev6,03/03/2012 11:10:12 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/ae81345d06311446375c8c614fa23a7e20e52f56,105940,18
dfe9ded1e481ef6aea0d3df0c4d12df1cb1f1a4d,Coverage,jacquev6,03/03/2012 10:30:38 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/dfe9ded1e481ef6aea0d3df0c4d12df1cb1f1a4d,102902,18
c7dc02e529b87d81eb45233d9103f197e608442f,More NamedUser coverage,jacquev6,03/03/2012 10:28:10 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/c7dc02e529b87d81eb45233d9103f197e608442f,103008,18
b4dbc8cd86d6ee31a7c28c21a019e586ff708110,Reorder integration test,jacquev6,03/03/2012 10:16:19 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/b4dbc8cd86d6ee31a7c28c21a019e586ff708110,102619,18
e10aa3eb07c6b4b2b8c3872cdd3cfd91fd15fc97,Emails,jacquev6,03/03/2012 10:13:37 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/e10aa3eb07c6b4b2b8c3872cdd3cfd91fd15fc97,102619,18
98c7953681a95bc3ead726d1ff79924a1a9543a0,Git objects,jacquev6,03/03/2012 08:58:15 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/98c7953681a95bc3ead726d1ff79924a1a9543a0,102294,18
cbd7e2be6539848856eee00eb3a9e9587985e261,CreateForkForOrganization,jacquev6,03/03/2012 07:55:37 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/cbd7e2be6539848856eee00eb3a9e9587985e261,101057,18
600ca2390a61d1a23118842e657a23bd1e41a846,Integration test,jacquev6,03/01/2012 09:01:36 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/600ca2390a61d1a23118842e657a23bd1e41a846,100779,18
d796d289eb32f9bd228fd530bf37f6f354d357c7,Test UserKey,jacquev6,03/01/2012 08:51:24 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/d796d289eb32f9bd228fd530bf37f6f354d357c7,100696,18
26fe6d8b2f50e7e7c3874883699901e2fe0100b6,Watching and Following,jacquev6,03/01/2012 08:39:52 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/26fe6d8b2f50e7e7c3874883699901e2fe0100b6,99849,18
0a102985d22f0591d479af44f6285bb2b941f09e,Organization.edit,jacquev6,03/01/2012 08:31:16 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0a102985d22f0591d479af44f6285bb2b941f09e,99066,18
fe6154911d50db18fecfa1c9b11e884e8ce4f60e,Analyse integration test coverage. Improve coverage of Organization,jacquev6,03/01/2012 08:24:01 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/fe6154911d50db18fecfa1c9b11e884e8ce4f60e,98961,18
e7feab272ef530f0fcb72f9762d9d5a72edcf14e,More integration test,jacquev6,03/01/2012 07:37:44 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/e7feab272ef530f0fcb72f9762d9d5a72edcf14e,96171,18
415dc856e6ec5f62710ed03d0c9ceebfc484ae67,More integration test,jacquev6,03/01/2012 07:09:06 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/415dc856e6ec5f62710ed03d0c9ceebfc484ae67,95037,18
bd377941b954ae767112028e0d99098ec05c02b3,Do not break the integration test if some test was never recorded,jacquev6,03/01/2012 06:53:23 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/bd377941b954ae767112028e0d99098ec05c02b3,94620,18
a7acdb6078455a8824f780deb00ef43292fa769b,On the way to modular integration test,jacquev6,03/01/2012 06:45:24 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/a7acdb6078455a8824f780deb00ef43292fa769b,94183,18
e036d758627d9ee15b154bf72da75eb114878a18,Merge branch 'topic/AddAuthorizationsAndKeys' into develop,jacquev6,03/01/2012 06:01:46 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/e036d758627d9ee15b154bf72da75eb114878a18,89057,17
df1143107cb3f59b53428c7fd1786def06ed50d6,Keys: step 2,jacquev6,03/01/2012 05:56:50 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/df1143107cb3f59b53428c7fd1786def06ed50d6,89057,17
3bf073954ca1cf7cf35393fcddd8424c35d92d7c,Authorizations: step 2,jacquev6,03/01/2012 05:53:53 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/3bf073954ca1cf7cf35393fcddd8424c35d92d7c,88995,17
2ea7ce772342479c90ca646f837ba92d6a02a8f5,RepositoryKey: first step,jacquev6,03/01/2012 04:45:50 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/2ea7ce772342479c90ca646f837ba92d6a02a8f5,88853,17
f02c938974b0faa620934059cb677ea2558a5d67,UserKey: step 1,jacquev6,03/01/2012 04:45:41 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f02c938974b0faa620934059cb677ea2558a5d67,88366,17
b53f96bafae6c6502ffcfd029338df2f02ac0faa,Authorizations: step 1,jacquev6,03/01/2012 04:45:31 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/b53f96bafae6c6502ffcfd029338df2f02ac0faa,87880,17
3b523190a0495c9ea25d589c8ff01d5a92a62751,Todos for authorizations and keys,jacquev6,03/01/2012 04:44:14 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/3b523190a0495c9ea25d589c8ff01d5a92a62751,87409,17
c60d00807ce9d371e2eda12b1a253e525116a86f,Merge branch 'topic/AddGists' into develop,jacquev6,03/01/2012 04:40:45 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/c60d00807ce9d371e2eda12b1a253e525116a86f,87409,17
832605afcb52cf5384e12b088f2e1d25c1c0a184,Gists,jacquev6,02/28/2012 08:24:00 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/832605afcb52cf5384e12b088f2e1d25c1c0a184,87409,17
10cca6b38ad89106706a3e3bd68c421065247a7a,Todos for gists,jacquev6,02/26/2012 08:35:47 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/10cca6b38ad89106706a3e3bd68c421065247a7a,83955,17
6cf0a59c74c8d4531fc83c2d247f0a1ad6885b1c,Typo,jacquev6,02/26/2012 08:35:19 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/6cf0a59c74c8d4531fc83c2d247f0a1ad6885b1c,83955,17
636e6112deb72277b3bffcc3303cd7e8a7431a5d,Publish version 0.3,jacquev6,02/26/2012 05:34:41 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/636e6112deb72277b3bffcc3303cd7e8a7431a5d,83954,17
1c1a9751b03eb0258ecec70793e4959ef3bf746b,"Merge branch 'develop'

Conflicts:
	setup.py",jacquev6,02/26/2012 05:33:19 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/1c1a9751b03eb0258ecec70793e4959ef3bf746b,83954,17
20aa318588b0750f83269a4912fcc50325a970f8,Merge branch 'topic/AddPullRequests' into develop,jacquev6,02/26/2012 05:32:50 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/20aa318588b0750f83269a4912fcc50325a970f8,83950,17
2912cdbd753c9d41ef32d27cc8eaaea26df86c32,Postpone merge of pull requests,jacquev6,02/26/2012 05:32:41 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/2912cdbd753c9d41ef32d27cc8eaaea26df86c32,83950,17
84e0c3b2ae10171f9cadc4aad30ec8d9dc5314ef,Pull/merge requests,jacquev6,02/26/2012 05:30:37 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/84e0c3b2ae10171f9cadc4aad30ec8d9dc5314ef,83950,17
c1051e69aff4c91faff5e8c282f22d6dc12c34bd,Todos for pull requests,jacquev6,02/26/2012 05:17:32 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/c1051e69aff4c91faff5e8c282f22d6dc12c34bd,81465,17
a5608520dd21d1873b53fe0a2e412d0cce94aabf,Merge branch 'topic/FixBugWithRepositoryOwner' into develop,jacquev6,02/26/2012 05:17:20 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/a5608520dd21d1873b53fe0a2e412d0cce94aabf,81465,17
ad2c60d461ab3aa20c625b9deb64df15d24bbf6b,Fix bug with repository owner when owner is AuthenticatedUser,jacquev6,02/26/2012 05:15:26 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/ad2c60d461ab3aa20c625b9deb64df15d24bbf6b,81465,17
43e7670a9fb4fec4e2133518134aa4c5a0197a88,Anticipate version 0.3,jacquev6,02/26/2012 04:19:00 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/43e7670a9fb4fec4e2133518134aa4c5a0197a88,56438,15
f94279f75768caaaed879a515b2d440579e7dda8,De-duplicate documentation,jacquev6,02/26/2012 04:16:20 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f94279f75768caaaed879a515b2d440579e7dda8,81446,17
f62a84edd042e87636d758dd2113663a8884d96b,Merge branch 'topic/DocumentationGeneration' into develop,jacquev6,02/26/2012 03:49:08 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f62a84edd042e87636d758dd2113663a8884d96b,81446,17
a6d6f05e75409b8f529f7d15db1faa0aa33f1206,Improve documentation generation,jacquev6,02/26/2012 03:41:34 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/a6d6f05e75409b8f529f7d15db1faa0aa33f1206,81446,17
37a62f4c6f59aa27e6eb447da3c9eb46328ba09e,Improve documentation generation,jacquev6,02/26/2012 02:32:29 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/37a62f4c6f59aa27e6eb447da3c9eb46328ba09e,80133,18
f71bf134613347fc94041b2ea6aa8a49049115f2,Improve documentation generation,jacquev6,02/26/2012 01:29:39 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f71bf134613347fc94041b2ea6aa8a49049115f2,79833,18
0719ff429f1136cbc40fd358df49310525f53ac3,Improve documentation generation,jacquev6,02/26/2012 12:44:06 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0719ff429f1136cbc40fd358df49310525f53ac3,79670,18
a437b6d47ead783b611683d6ed6f6bc1ca5540f0,Experiment with auto-documentation,jacquev6,02/26/2012 11:22:20 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/a437b6d47ead783b611683d6ed6f6bc1ca5540f0,79292,18
7c444e7766d7a8b9a23b3c630a4d9a563737c02f,Move things around,jacquev6,02/26/2012 11:22:19 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/7c444e7766d7a8b9a23b3c630a4d9a563737c02f,78905,18
3b0f876b9861228a79a6c7d096603eb7e37fdbd4,Reorder classes in documentation,jacquev6,02/26/2012 11:21:03 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/3b0f876b9861228a79a6c7d096603eb7e37fdbd4,78377,18
3ff2ba631d86e31e253ff88ae91972c45c2c46b6,Experiment with auto-documentation,jacquev6,02/26/2012 11:21:02 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/3ff2ba631d86e31e253ff88ae91972c45c2c46b6,78377,18
787e1a960e6fdad131e1d45e2d18f0ae78e67e27,Merge branch 'topic/RefactorList' into develop,jacquev6,02/26/2012 11:19:31 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/787e1a960e6fdad131e1d45e2d18f0ae78e67e27,74530,16
4cc7a998afd5392e16f533cc2a2e1537345d70e3,Improve speed of replayed integration test,jacquev6,02/26/2012 11:17:50 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/4cc7a998afd5392e16f533cc2a2e1537345d70e3,74530,16
b5c1d0a9327b3cbcf47e5f9cc48e1e50e23881aa,Re-layout code,jacquev6,02/26/2012 11:17:01 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/b5c1d0a9327b3cbcf47e5f9cc48e1e50e23881aa,74454,16
f8b9580b40d24d3236031b7924e8ef13e9088e5f,Apply attributeModifiers to ElementGetable too,jacquev6,02/26/2012 10:46:46 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/f8b9580b40d24d3236031b7924e8ef13e9088e5f,73529,16
8ed008de51ce9ab85bcd073239e126b88d183af5,Replace modifyAttributes by attributeModifiers,jacquev6,02/26/2012 10:37:57 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/8ed008de51ce9ab85bcd073239e126b88d183af5,72998,16
b9a0ba9ade2f790af541beb08af6233a42438ddd,On the way to remove modifyAttributes from ElementCreatable and ListGetable,jacquev6,02/26/2012 10:29:59 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/b9a0ba9ade2f790af541beb08af6233a42438ddd,72732,16
f5e9a55ed13d4976657c29109938dc97ca0b8f3c,Explicit arguments in ElementGetable,jacquev6,02/26/2012 10:24:37 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/f5e9a55ed13d4976657c29109938dc97ca0b8f3c,72787,16
79a8c630961c21f28cb5354e62f03479b2e27d84,Typo,jacquev6,02/26/2012 09:00:16 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/79a8c630961c21f28cb5354e62f03479b2e27d84,56438,15
